ID đơn hàng,Trạng thái đặt hàng,Checkout id,Thời Gian Đặt Hàng,Thời gian hoàn thành,Thời gian Click,Tên Shop,Shop id,Loại Shop,Item id,Tên Item,ID Model,Loại sản phẩm,Promotion id,L1 Danh mục toàn cầu,L2 Danh mục toàn cầu,L3 Danh mục toàn cầu,Giá(₫),Số lượng,Loại Hoa hồng,Đối tác chiến dịchr,Giá trị đơn hàng (₫),Số tiền hoàn trả (₫),Tỷ lệ sản phẩm hoa hồng Shope,Hoa hồng Shopee trên sản phẩm(₫),Tỷ lệ sản phẩm hoa hồng người bán,Hoa hồng Xtra trên sản phẩm(₫),Tổng hoa hồng sản phẩm(₫),Hoa hồng đơn hàng từ Shopee(₫),Hoa hồng đơn hàng từ Người bán(₫),Tổng hoa hồng đơn hàng(₫),Tên MNC đã liên kết,Mã hợp đồng MCN,Mức phí quản lý MCN,Phí quản lý MCN(₫),Mức hoa hồng tiếp thị liên kết theo thỏa thuận,Hoa hồng ròng tiếp thị liên kết(₫),Trạng thái sản phẩm liên kết,Ghi chú sản phẩm,Loại thuộc tính,Trạng thái người mua,Sub_id1,Sub_id2,Sub_id3,Sub_id4,Sub_id5,Kênh
251030D6GR3SET,Đang chờ xử lý,2.15E+14,10/29/2025 23:14,,10/23/2025 13:34,GYMI - DỤNG CỤ TẬP GYM,47305935,Preferred(Non-CB),20317610036,"Dây Nhảy Thể Dục, Dây Nhảy Thể Lực Tập Thể Dục Thể Thao Lõi Thép Cao Cấp 2,9m Kèm Tạ Tay Cầm DN01",1.37E+11,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Thiết Bị Thể Thao,39000,1,XTRA Comm,,38092,,6.00%,2285.52,6.00%,2285.52,4571.04,2285.52,2285.52,4571.04,,0,0.00%,0,100.00%,4571.04,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D4XUP5QK,Đang chờ xử lý,2.15E+14,10/29/2025 22:46,,10/29/2025 12:34,Phương Store 01,1133542238,Preferred(Non-CB),29627963528,Áo len cộc vặn thừng TAG SẮT chất mềm mịn hàng QC.,79525820481,Normal Product,,Thời Trang Nữ,Áo len,,121000,1,XTRA Comm,,106480,,6.00%,6388.8,3.00%,3194.4,9583.2,6388.8,3194.4,9583.2,,0,0.00%,0,100.00%,9583.2,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D4WB2J0U,Đang chờ xử lý,2.15E+14,10/29/2025 22:45,,10/25/2025 12:57,NUTAFOOD VIỆT NAM ,145366767,Preferred(Non-CB),3656822901,Bột Protein Thực Vật Ultimate Plant Bổ Sung Đạm thực Vật,1.88E+11,Normal Product,,Sức Khỏe,Thực phẩm chức năng,Hỗ trợ sức khỏe,289000,1,Shopee Comm,,260100,,6.00%,15606,0.00%,0,15606,15606,0,15606,,0,0.00%,0,100.00%,15606,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D4DNFAVG,Đang chờ xử lý,2.15E+14,10/29/2025 22:37,,10/29/2025 20:16,Giá Rẻ Mỗi Ngày68,1230404778,C2C(Non-CB),29916268763,Set 2 bát gấu- BÁT LỢN HEO  kèm 2 thìa - Bát sứ cho bé siêu xinh,1.29E+11,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho bé,48000,1,Shopee Comm,,131,,6.00%,7.86,0.00%,0,7.86,7.86,0,7.86,,0,0.00%,0,100.00%,7.86,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D4DNFAVF,Đang chờ xử lý,2.15E+14,10/29/2025 22:37,,10/29/2025 20:16,The Garden Tea & Coffee,55718056,Shopee Mall(Non-CB),14155706616,"Set Trà Sữa Tự Pha Trân Châu Đường Đen  THE GARDEN, Nguyên Liệu Làm Trà Sữa Phúc Long, Matcha 10 vị 6-8 Ly",48441344678,Normal Product,,Thực phẩm và đồ uống,Đồ uống,Trà & trà túi lọc,32220,1,Shopee Comm,,89,,6.00%,5.34,0.00%,0,5.34,5.34,0,5.34,,0,0.00%,0,100.00%,5.34,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D3VPSV4J,Đang chờ xử lý,2.15E+14,10/29/2025 22:27,,10/27/2025 8:34,chuyendungcuphunxamhp,159903487,Preferred(Non-CB),26661424454,Đầu ghép máy thần thánh Plastic 7 cái/vỉ và ngòi máy thần thánh,2.59E+11,Normal Product,,Sắc Đẹp,Dụng cụ làm đẹp,Khác,19500,1,Shopee Comm,,4500,,6.00%,270,0.00%,0,270,270,0,270,,0,0.00%,0,100.00%,270,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D3CRJS3S,Đang chờ xử lý,2.15E+14,10/29/2025 22:18,,10/25/2025 8:09,Ăn vặt cùng Én,1346088033,C2C(Non-CB),43257548080,"Hộp khoảng 65 cây kẹo mút trái cây hương tổng hợp Welly Candy, kẹo mút trái cây siêu ngon",2.61E+11,Normal Product,,Thực phẩm và đồ uống,Đồ ăn vặt,Kẹo,57000,2,Shopee Comm,,114000,,6.00%,6840,0.00%,0,6840,6840,0,6840,,0,0.00%,0,100.00%,6840,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D2WRVU60,Đang chờ xử lý,2.15E+14,10/29/2025 22:10,,10/28/2025 15:27,ELLY - Handbag Store,30614698,Preferred(Non-CB),28514208248,Móc khóa quả cầu gấu bông lông xù đáng yêu trang trí balo túi xách,2.52E+11,Normal Product,,Túi Ví Nữ,Phụ kiện túi,Charm và phụ kiện gắn túi,26000,1,Shopee Comm,,23920,,6.00%,1435.2,0.00%,0,1435.2,6900,0,6900,,0,0.00%,0,100.00%,6900,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D2WRVU60,Đang chờ xử lý,2.15E+14,10/29/2025 22:10,,10/28/2025 15:27,ELLY - Handbag Store,30614698,Preferred(Non-CB),43653170150,"Túi đeo vai thời trang dáng thuyền phong cách kèm móc khóa bông hoa xinh xắn, túi khóa kéo đơn giản",3.05E+11,Normal Product,,Túi Ví Nữ,Túi đeo chéo & Túi đeo vai,,99000,1,Shopee Comm,,91080,,6.00%,5464.8,0.00%,0,5464.8,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D2RWDV0C,Đang chờ xử lý,2.15E+14,10/29/2025 22:07,,10/27/2025 12:07,HEAKOS,434456876,C2C(Non-CB),24791807838,Bấm Bút Gel Nhanh Khô Đen/Đỏ/Xanh Mực ST Đầu 0.5 Mm Mềm Bút Cầm Văn Phòng Viết Văn Phòng Phẩm Đồ Dùng Học Tập HEAKOS,2.34E+11,Normal Product,,Văn Phòng Phẩm,Bút Các Loại,Bút & Mực,1098,1,Shopee Comm,,1098,,6.00%,65.88,0.00%,0,65.88,65.88,0,65.88,,0,0.00%,0,100.00%,65.88,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D24F64K5,Đang chờ xử lý,2.15E+14,10/29/2025 21:56,,10/29/2025 13:05,Nước Pha Sữa AOI,1388528521,Preferred(Non-CB),40957403642,"[ COMBO 6 CHAI 1.5L ] Nước thanh khiết pha sữa AOI an toàn, tốt cho bé, giữ trọn vẹn dưỡng chất",2.81E+11,Normal Product,,Mẹ & Bé,Sữa công thức & Thực phẩm cho bé,Khác,108000,2,XTRA Comm,,194400,,6.00%,11664,2.00%,3888,15552,11664,3888,15552,,0,0.00%,0,100.00%,15552,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D1UWEQHU,Đang chờ xử lý,2.15E+14,10/29/2025 21:51,,10/24/2025 11:30,Bông Sen Vàng Official Store,796123153,Shopee Mall(Non-CB),22989632674,Khăn Giấy Rút Treo Tường Bông Sen Vàng (6 Bịch tặng 3 móc treo + 10 cái khẩu trang 5D),1.49E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,"Khăn giấy, giấy ướt",115000,1,XTRA Comm,,103500,,6.00%,6210,1.00%,1035,7245,10800,1800,12600,,0,0.00%,0,100.00%,12600,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D1UWEQHU,Đang chờ xử lý,2.15E+14,10/29/2025 21:51,,10/24/2025 11:30,Bông Sen Vàng Official Store,796123153,Shopee Mall(Non-CB),24284062935,"Thùng Giấy ăn cao cấp Bông Sen Vàng 4 lớp mềm mịn, an toàn, tiện lợi.",2.56E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ chăm sóc nhà cửa,"Khăn giấy, giấy ướt",85000,1,XTRA Comm,,76500,,6.00%,4590,1.00%,765,5355,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D1JE6YTU,Đang chờ xử lý,2.15E+14,10/29/2025 21:46,,10/29/2025 3:07,Duyen Mai Shop - Mỹ Phẩm,58399260,C2C(Non-CB),1737049792,Kem Nền Che Khuyết Điểm Maycheer Cover Face Hàng Nội Địa Trung,2852957746,Normal Product,,Sắc Đẹp,Trang điểm,Trang điểm mặt,33000,2,Shopee Comm,,66000,,6.00%,3960,0.00%,0,3960,3960,0,3960,,0,0.00%,0,100.00%,3960,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D15M6EUC,Đã hủy,2.15E+14,10/29/2025 21:38,--,10/29/2025 10:37,Yunos Health,993331594,Preferred(Non-CB),28088088554,"Yunos Máy hút sữa điện đơn không dây Máy vắt sữa cao cấp 9 chế độ hút không gây đau rát, kích sữa và có chế độ massage",1.49E+11,Normal Product,,Mẹ & Bé,Đồ dùng ăn dặm cho bé,Đồ dùng cho con bú,298000,0,XTRA Comm,,0,265500,6.00%,0,3.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đã hủy,Đơn hàng không hợp lệ.,Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D13YP7XF,Đang chờ xử lý,2.15E+14,10/29/2025 21:38,,10/28/2025 3:08,Đồ Đồng Shop,192892849,C2C(Non-CB),26576937651,Móc Khóa Bình Bát Tụ Bảo Size Lớn - 4 Món Tặng Kèm Móc Bấm Hợp Kim Và Cát Đỏ.,2.37E+11,Normal Product,,Sở thích & Sưu tầm,Quà Lưu Niệm,Móc khóa,45000,1,XTRA Comm,,45000,,6.00%,2700,5.00%,2250,4950,2700,2250,4950,,0,0.00%,0,100.00%,4950,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029D11CRXBF,Đang chờ xử lý,2.15E+14,10/29/2025 21:36,,10/27/2025 22:08,Phụ Kiện iPhone Phước Long,7171450,Preferred(Non-CB),18292370351,(Sale)Cáp Belkin Flex Silicon C to L i g h t MF i (Không Hộp) BH 3 Tháng Vui Lòng Đọc Mô Tả,1.76E+11,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,"Cáp, sạc & bộ chuyển đổi",140000,1,Shopee Comm,,125000,,6.00%,7500,0.00%,0,7500,7500,0,7500,,0,0.00%,0,100.00%,7500,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D0RVVSBB,Đang chờ xử lý,2.15E+14,10/29/2025 21:31,,10/28/2025 17:31,chăn ga xinh,78513158,C2C(Non-CB),26219425525,"Gối ôm hình Kuromi, My Melody, Cinnamoroll , helo kitty , stick siêu đáng yêu gấu bông quà tặng cao cấp",39844607269,Normal Product,,Nhà cửa & Đời sống,Chăn ga gối nệm,Gối ôm,177500,1,XTRA Comm,,157050,,6.00%,9423,1.00%,1570.5,10993.5,9423,1570.5,10993.5,,0,0.00%,0,100.00%,10993.5,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D0GC58HM,Đang chờ xử lý,2.15E+14,10/29/2025 21:27,,10/29/2025 6:10,XƯỞNG MAY ĐỒ BỘ HẰNG MOON,310866808,Preferred(Non-CB),40774207920,"Set Đồ Nữ BigSize, Set Bộ Áo Cotton TAY DÀI KITTY Phối Quần DA BEO Siêu Xinh [Form 45 - 85Kg]",1.48E+11,Normal Product,,Thời Trang Nữ,Bộ,Đồ lẻ,179000,1,XTRA Comm,,161100,,6.00%,9666,5.00%,8055,17721,9666,8055,17721,,0,0.00%,0,100.00%,17721,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029D03H5UCH,Đang chờ xử lý,2.15E+14,10/29/2025 21:19,,10/29/2025 12:39,Kính cường lực-Technology_news,156881959,Preferred(Non-CB),9543673100,Kính cường lực Samsung A15 A14 A24 A25 A13 A34 A32 A05 A04 A73 A52 A72 M15 A06 A12 A03 A51 A53 A71 A11 A70 A20 A30 A50,1.19E+11,Normal Product,,Điện Thoại & Phụ Kiện,Phụ kiện,Miếng dán màn hình,15900,2,Shopee Comm,,31800,,6.00%,1908,0.00%,0,1908,1908,0,1908,,0,0.00%,0,100.00%,1908,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CYRN37A5,Đang chờ xử lý,2.15E+14,10/29/2025 21:13,,10/26/2025 18:11,Mabel Cosmetics: Mỹ Phẩm Korea,316606631,Shopee Mall(Non-CB),8310576251,Tinh chất giảm mụn Caryophy 30ml (Caryophy Portulaca Ampoule 30ml),1.39E+11,Normal Product,,Sắc Đẹp,Chăm sóc da mặt,Tinh chất dưỡng,379000,1,XTRA Comm,,338100,,6.00%,20286,1.56%,5274.36,25560.36,20286,5274.36,25560.36,,0,0.00%,0,100.00%,25560.36,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CVUHRMK9,Đang chờ xử lý,2.15E+14,10/29/2025 20:21,,10/27/2025 19:07,Đồ Chơi Chợ Lớn HCM,208696365,C2C(Non-CB),18262609998,"Hít kính giữ ống dây oxy, ống dẫn nước, nút hít đèn loại TỐT cho hồ cá cảnh (hàng Trung Quốc)",1.37E+11,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Phụ kiện thủy sinh,2500,6,Shopee Comm,,15000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CVUHRMK9,Đang chờ xử lý,2.15E+14,10/29/2025 20:21,,10/27/2025 19:07,Đồ Chơi Chợ Lớn HCM,208696365,C2C(Non-CB),20653575104,"Cốc đựng giun, trùn chỉ có giác hút bằng nhựa MICA cho cá ăn - phụ kiện dụng cụ ăn hồ cá",1.65E+11,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Bát & dụng cụ ăn,12000,2,Shopee Comm,,24000,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CVUHRMK9,Đang chờ xử lý,2.15E+14,10/29/2025 20:21,,10/27/2025 19:07,Đồ Chơi Chợ Lớn HCM,208696365,C2C(Non-CB),7711134954,Van ống T Nối Khóa Tăng Giảm chia dây oxy 4 Li cho hồ cá cảnh,11604763886,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Phụ kiện thủy sinh,12500,1,Shopee Comm,,12500,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CVUHRMK8,Đang chờ xử lý,2.15E+14,10/29/2025 20:21,,10/27/2025 19:07,Bok Guppy Bách Hóa,118431449,C2C(Non-CB),1877052064,Ống Hút Artemia - Bobo | Ống Pipet Nhỏ Giọt 3ml - 5ml - 10ml,21008367652,Normal Product,,Chăm Sóc Thú Cưng,Phụ kiện cho thú cưng,Phụ kiện thủy sinh,3980,1,Shopee Comm,,3980,,0.00%,0,0.00%,0,0,450,0,450,,0,0.00%,0,100.00%,450,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CVUHRMK8,Đang chờ xử lý,2.15E+14,10/29/2025 20:21,,10/27/2025 19:07,Bok Guppy Bách Hóa,118431449,C2C(Non-CB),2998867063,"Chậu Nhựa Mini Dùng Cắm Cây Thủy Sinh, Trồng Sen Đá, Xương Rồng, Ươm Cây",1.43E+11,Normal Product,,Nhà cửa & Đời sống,Làm vườn,Chậu cây,2500,3,Shopee Comm,,7500,,6.00%,450,0.00%,0,450,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CV01HQDV,Đang chờ xử lý,2.15E+14,10/29/2025 20:06,,10/24/2025 21:54,Panther's Autoparts,227622388,Preferred(Non-CB),28171366088,"Ốp Chìa Khóa Xe Toyota Corolla Cross, Camry, Corolla Altis Chìa 3,4 Nút Hợp Kim Phối Da 4 Màu",1.39E+11,Normal Product,,Ô tô,Móc chìa khóa và Bọc chìa ô tô,,229000,1,Shopee Comm,,229000,,6.00%,13740,0.00%,0,13740,13740,0,13740,,0,0.00%,0,100.00%,13740,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CUK3KTS5,Đang chờ xử lý,2.15E+14,10/29/2025 19:59,,10/28/2025 13:41,Cherry - Xưởng Sản Xuất Tất Vớ,446036652,Preferred(Non-CB),13538353243,"Tất nam công sở cổ ngắn chất liệu vải Hàn thoáng, sét tất nam co giãn bốn chiều - Cherry Shop",57660009002,Normal Product,,Thời Trang Nam,Vớ/ Tất,,43000,1,XTRA Comm,,43000,,6.00%,2580,1.00%,430,3010,5098.62,849.77,5948.39,,0,0.00%,0,100.00%,5948.39,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CUK3KTS5,Đang chờ xử lý,2.15E+14,10/29/2025 19:59,,10/28/2025 13:41,Cherry - Xưởng Sản Xuất Tất Vớ,446036652,Preferred(Non-CB),13538353243,"Tất nam công sở cổ ngắn chất liệu vải Hàn thoáng, sét tất nam co giãn bốn chiều - Cherry Shop",1.91E+11,Normal Product,,Thời Trang Nam,Vớ/ Tất,,41977,1,XTRA Comm,,41977,,6.00%,2518.62,1.00%,419.77,2938.39,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CSVXTSHX,Đang chờ xử lý,2.15E+14,10/29/2025 19:28,,10/28/2025 7:06,LIDAK SPORT,912244868,Shopee Mall(Non-CB),22274997792,Lưới cầu lông thi đấu Hải Yến trong nhà và ngoài trời lưới thi đấu các giải cầu lông toàn quốc chính hãng - LIDAK SPORT,1.57E+11,Normal Product,,Thể Thao & Dã Ngoại,Dụng Cụ Thể Thao & Dã Ngoại,Cầu Lông,192000,1,Shopee Comm,,172800,,6.00%,10368,0.00%,0,10368,10368,0,10368,,0,0.00%,0,100.00%,10368,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CSV8V5Q3,Đang chờ xử lý,2.15E+14,10/29/2025 19:28,,10/29/2025 8:58,ZODAN Official Store,1041085930,Shopee Mall(Non-CB),23456769063,"[CÓ VIDEO][BH 1NĂM] Cân tiểu ly điện tử 5.0Kg ZODAN C105 - chính xác từng gam, chính hãng BH 1 Năm",1.28E+11,Normal Product,,Nhà cửa & Đời sống,Dụng cụ nhà bếp,Cân nhà bếp,70000,1,XTRA Comm,,64170,,6.00%,3850.2,2.00%,1283.4,5133.6,3850.2,1283.4,5133.6,,0,0.00%,0,100.00%,5133.6,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Facebook
251029CSRYX213,Đang chờ xử lý,2.15E+14,10/29/2025 19:26,,10/29/2025 18:51,Coolstore Sportwear,272257225,Preferred(Non-CB),28201576049,[Hàng Loại 1] Quần tập legging chống lộ lulu thun lạnh 25% spandex cạp siêu cao chiết eo tôn dáng Coolstore ( ảnh thật),2.23E+11,Normal Product,,Thể Thao & Dã Ngoại,Thời Trang Thể Thao & Dã Ngoại,Quần Thể Thao,177000,1,XTRA Comm,,150450,,6.00%,9027,2.50%,3761.25,12788.25,30878.46,12866.025,43744.485,,0,0.00%,0,100.00%,43744.485,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CSRYX213,Đang chờ xử lý,2.15E+14,10/29/2025 19:26,,10/29/2025 18:51,Coolstore Sportwear,272257225,Preferred(Non-CB),28862494009,"Bảo vệ đầu gối, Cặp Bó gối Có Miếng Đệm Dày,Tập Gym,Thể Dục, Chạy Bộ,Yoga Thể Thao Hạn Chế Chấn Thương Lên Khớp Gối",2.15E+11,Normal Product,,Thể Thao & Dã Ngoại,Phụ Kiện Thể Thao & Dã Ngoại,Đồ Bảo Hộ Gym,53820,1,XTRA Comm,,45747,,6.00%,2744.82,2.50%,1143.675,3888.495,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CSRYX213,Đang chờ xử lý,2.15E+14,10/29/2025 19:26,,10/29/2025 18:51,Coolstore Sportwear,272257225,Preferred(Non-CB),29355251429,Áo bra tập thể thao mút đúc su cố định vải spandex nâng form v1 mềm mại tập gym yoga Coolstore,2.23E+11,Normal Product,,Thể Thao & Dã Ngoại,Thời Trang Thể Thao & Dã Ngoại,Áo Lót Thể Thao,208320,1,XTRA Comm,,177072,,6.00%,10624.32,2.50%,4426.8,15051.12,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
251029CSRYX213,Đang chờ xử lý,2.15E+14,10/29/2025 19:26,,10/29/2025 18:51,Coolstore Sportwear,272257225,Preferred(Non-CB),27005446736,Quần đùi Short Bike Lulu mịn 25%spandex legging cạp cao chống lộ tập gym yoga thể thao nữ Coolstore Sportwear,1.79E+11,Normal Product,,Thể Thao & Dã Ngoại,Thời Trang Thể Thao & Dã Ngoại,Quần Thể Thao,166320,1,XTRA Comm,,141372,,6.00%,8482.32,2.50%,3534.3,12016.62,0,0,0,,0,0.00%,0,100.00%,0,Đang chờ xử lý,"Trạng thái của sản phẩm đang chờ xử lý, hoa hồng sẽ chỉ được thanh toán khi nó được hoàn thành",Đơn hàng từ các Shop khác nhau,Đã tồn tại,CB2_1_20251103230539,,,,,Others
